TesterID:	Maccor#2														
Channel Number:	53														
TestName:	KAI_Zelltest_regulaer_fix_no_degass_flag.000														
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t														
StartDateTime:	44966,548529537														
Comment:															
															
									Charge			Discharge			
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	V1_Start	V1_End	V1_Min	V1_Max	V1_Start	V1_End	V1_Min	V1_Max	Date
0		7,21983164212507E-9		1,75567864251525E-9	0	0					-0,000798810448031873	-0,000798810448031873	-0,000957084237597883	-0,000798810448031873	44966,5487022222
1	0,50061937267	0,427746506746	1,863881479296	1,565280441622	0	0	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	-0,000798810448031873	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44966,9716637153
2	0,43176590994	0,429329579029	1,619823499323	1,571834734853	0	0	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000482262927107513	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44967,3713665278
3	0,442782861251	1,7604E-8	1,664538237109	5,6744E-8	0	0	-0,000798810448031873	-0,000957084237597883	-0,00111535796895623	-0,000482262927107513	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44967,840809838
4	0	8,68907835507744E-9	0	2,8238E-8	0,044694218785	0,125246182084	-0,000957084237597883	-0,000798810448031873	-0,000957084237597883	-0,000640536658465862	-0,000957084237597883	-0,000957084237597883	-0,00127363170031458	-0,000640536658465862	44968,1324391551
5	0,434977798543	0,432277946433	1,643556367632	1,583781605461	0,044694218785	0,125246182084	-0,000640536658465862	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,000957084237597883	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	44968,3864384375
6	0,43414007947	0,431852365745	1,640060473906	1,582609538007	0,044694218785	0,125246182084	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	-0,000798810448031873	-0,000957084237597883	-0,00111535796895623	-0,000482262927107513	44968,646779213
7	0,433590579164	0,431512607308	1,637749112149	1,58170855125	0,044694218785	0,125246182084	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	-0,000957084237597883	-0,00111535796895623	-0,00127363170031458	-0,000640536658465862	44968,9067695255
8	0,433122700677	0,412437970983	1,635823387813	1,487359385046	0,044694218785	0,125246182084	-0,000957084237597883	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,000798810448031873	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44969,0873728125
9	0,413583983261	0,411962671315	1,568383592748	1,486082240678	0,044694218785	0,125246182084	-0,00111535796895623	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44969,2623963079
10	0,412997072753	0,411643565749	1,56615003986	1,485249854004	0,044694218785	0,125246182084	-0,000798810448031873	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,000798810448031873	-0,000798810448031873	-0,00111535796895623	-0,000482262927107513	44969,4368544792
11	0,412694743727	0,372184014935	1,564995133279	1,310998305758	0,044694218785	0,125246182084	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	-0,000798810448031873	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44969,5909967824
12	0,373092416407	0,372401017299	1,425801804706	1,312126279032	0,044694218785	0,125246182084	-0,000957084237597883	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,00111535796895623	-0,000798810448031873	-0,00111535796895623	-0,000640536658465862	44969,7342423727
13	0,373269488445	0,372308001692	1,426305473774	1,312096707636	0,044694218785	0,125246182084	-0,000798810448031873	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	-0,000957084237597883	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	44969,8773705556
14	0,37308467604	0,426864802534	1,425559857627	1,566783361572	0,044694218785	0,125246182084	-0,000957084237597883	-0,00111535796895623	-0,00111535796895623	-0,000640536658465862	-0,000957084237597883	-0,000957084237597883	-0,00111535796895623	-0,000640536658465862	44970,1184088773
15	0,428233965309	0,427563003867	1,617639555772	1,569502560591	0,044694218785	0,125246182084	-0,000957084237597883	-0,000798810448031873	-0,00111535796895623	-0,000482262927107513	-0,000798810448031873	-0,00111535796895623	-0,00127363170031458	-0,000640536658465862	44970,3747968403
