TesterID:	Maccor#2														
Channel Number:	55														
TestName:	KAI_Zelltest_regulaer_fix_no_degass_flag.000														
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t														
StartDateTime:	45056,3167931944														
Comment:															
															
									Charge			Discharge			
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	T1_Start	T1_End	T1_Min	T1_Max	T1_Start	T1_End	T1_Min	T1_Max	Date
0		5,5113E-8		1,3246E-8	0	0					0,318060070276	0,318060070276	0,318060070276	0,318060070276	45057,5669448611
1	0,51793412892	0,443234085927	1,925587732202	1,624209290908	0	0	0,318060070276	0,351408928633	0,301385641098	0,368083357811	0,351408928633	0,351408928633	0,351408928633	0,368083357811	45058,0046118519
2	0,446255028776	0,443021215686	1,67648255397	1,624025030675	0	0	0,351408928633	0,351408928633	0,351408928633	0,368083357811	0,351408928633	0,351408928633	0,351408928633	0,368083357811	45058,4169481134
3	0,45868876607	4,16242E-7	1,727808872563	1,342747E-6	0	0	0,368083357811	0,351408928633	0,351408928633	0,368083357811	0,368083357811	0,351408928633	0,351408928633	0,368083357811	45058,9029269676
4	1,01091020065614E-12	4,23224E-7	3,79399410819986E-12	1,375829E-6	0,043735980988	0,129127219319	0,351408928633	0,351408928633	0,351408928633	0,351408928633	0,351408928633	0,351408928633	0,351408928633	0,368083357811	45059,2055382176
5	0,449636060832	0,447068563226	1,702513675233	1,640036230013	0,043735980988	0,129127219319	0,351408928633	0,351408928633	0,351408928633	0,368083357811	0,351408928633	0,368083357811	0,351408928633	0,368083357811	45059,4697017361
6	0,448172838987	0,446027990984	1,696536432761	1,636438360982	0,043735980988	0,129127219319	0,351408928633	0,351408928633	0,351408928633	0,368083357811	0,351408928633	0,368083357811	0,351408928633	0,368083357811	45059,7397576273
7	0,446959547682	0,445029659101	1,691600733448	1,632907607715	0,043735980988	0,129127219319	0,351408928633	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,351408928633	0,351408928633	0,368083357811	45060,0086837732
8	0,445922804074	0,422087739297	1,687421530971	1,52181016169	0,043735980988	0,129127219319	0,368083357811	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,351408928633	0,351408928633	0,368083357811	45060,1952925116
9	0,423354814759	0,420536518154	1,609048764132	1,516570741193	0,043735980988	0,129127219319	0,368083357811	0,351408928633	0,351408928633	0,368083357811	0,351408928633	0,351408928633	0,351408928633	0,368083357811	45060,3753942824
10	0,421855543737	0,4194811828	1,603422361545	1,513097873494	0,043735980988	0,129127219319	0,368083357811	0,351408928633	0,351408928633	0,368083357811	0,351408928633	0,368083357811	0,351408928633	0,368083357811	45060,5549959722
11	0,420740373588	0,345851839212	1,599184991445	1,220628877271	0,043735980988	0,129127219319	0,368083357811	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,351408928633	0,351408928633	0,368083357811	45060,7121161921
12	0,347037697762	0,344309535695	1,337250237534	1,21630676132	0,043735980988	0,129127219319	0,368083357811	0,351408928633	0,351408928633	0,368083357811	0,368083357811	0,368083357811	0,351408928633	0,368083357811	45060,8489429282
13	0,345433681966	0,341648698616	1,331165825359	1,207291659957	0,043735980988	0,129127219319	0,368083357811	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,368083357811	0,351408928633	0,368083357811	45060,9851131481
14	0,34276760298	0,435343751965	1,321292879755	1,59873840007	0,043735980988	0,129127219319	0,368083357811	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,368083357811	0,351408928633	0,368083357811	45061,2223381597
15	0,435974461141	0,436082237331	1,649801173246	1,601411131297	0,043735980988	0,129127219319	0,351408928633	0,368083357811	0,351408928633	0,368083357811	0,368083357811	0,351408928633	0,351408928633	0,368083357811	45061,4848163773
