TesterID:	Maccor#2														
Channel Number:	54														
TestName:	KAI_Zelltest_regulaer_fix_no_degass_flag.000														
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t														
StartDateTime:	45056,3164141667														
Comment:															
															
									Charge			Discharge			
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	T1_Start	T1_End	T1_Min	T1_Max	T1_Start	T1_End	T1_Min	T1_Max	Date
0		2,70644E-7		6,5455E-8	0	0					-0,316112995147705	-0,316112995147705	-0,316112995147705	-0,316112995147705	45057,5665657523
1	0,519822027778	0,444694441882	1,935376243457	1,629531436286	0	0	-0,316112995147705	-0,282053291797638	-0,333142846822739	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,299083143472672	-0,265023440122604	45058,0057322222
2	0,447815103513	0,444588012754	1,68210528471	1,629886363084	0	0	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45058,4194692708
3	0,460247371243	5,40433E-7	1,733433519521	1,737681E-6	0	0	-0,282053291797638	-0,282053291797638	-0,299083143472672	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45058,9067387269
4	7,50235243254241E-13	5,35547E-7	2,81498801505522E-12	1,735051E-6	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45059,2101645949
5	0,450733020561	0,44904997076	1,706414113888	1,647462148157	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45059,4750552315
6	0,449295238351	0,448026530577	1,70051874546	1,643951214196	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45059,7459370949
7	0,448150273885	0,447121151142	1,695850806767	1,640802822785	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,265023440122604	45060,0160383912
8	0,447091839588	0,424859682823	1,691561806891	1,531573012841	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	45060,2032213773
9	0,425483169723	0,423486676883	1,616739885131	1,526974101833	0,043767061085	0,129127219319	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	45060,3842976505
10	0,424075793831	0,422505030101	1,611397089788	1,52371161034	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45060,5645865046
11	0,423166559343	0,352485992704	1,60793349176	1,243057082817	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,265023440122604	45060,7227125463
12	0,353153489602	0,351354510801	1,359561107098	1,240079921636	0,043767061085	0,129127219319	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45060,8615602662
13	0,351940068465	0,349471196332	1,354885072377	1,233676397066	0,043767061085	0,129127219319	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,265023440122604	45060,999770463
14	0,350058215537	0,437687331734	1,347839723258	1,607551847949	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,282053291797638	-0,265023440122604	45061,2394942361
15	0,43753497473	0,438515759494	1,655376711554	1,610590522612	0,043767061085	0,129127219319	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	45061,5030749884
16	0,438435213968	6,00186E-7	1,658376399237	1,904016E-6	0,043767061085	0,129127219319	-0,282053291797638	-0,265023440122604	-0,299083143472672	-0,162844285368919	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45061,7739486227
17	0,383475599816	0,384791253381	1,458700809415	1,392390464791	0,043767061085	0,129127219319	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45061,9188730787
18	0,383381311139	0,384253097135	1,457968928943	1,390230682995	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,247993558645248	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,0705257986
19	0,38308679485	0,383800573045	1,456546889987	1,388439643	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,247993558645248	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,2220324537
20	0,356472114826	0,347274301169	1,383752263443	1,248526894766	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,247993558645248	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,3453494097
21	0,345722756359	0,335279922323	1,341837488622	1,206164990865	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,464959537
22	0,334004629507	5,94263E-7	1,296778105643	1,816869E-6	0,043767061085	0,129127219319	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,5883999421
23	1,06177360697846E-12	0,232916669775	3,97460149950188E-12	0,81723772074	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	45062,8564574537
24	0,408411920482	0,401772971386	1,575018527529	1,450946085607	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,247993558645248	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45062,9621454514
25	0,401916477517	0,400783574502	1,552284546882	1,447566684326	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,0666861343
26	0,40093084649	0,399945274148	1,548538371819	1,444671983488	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,1710359259
27	0,400032590625	0,399153459131	1,545144385372	1,441902349528	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,2751829745
28	0,399226368958	0,398431422352	1,542069909956	1,439359346692	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,247993558645248	45063,3789940162
29	0,398493015006	0,397727606747	1,539325229085	1,436905636478	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,230963706970215	45063,4826996528
30	0,397783511628	0,397085532753	1,536666764056	1,434624992418	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,5862338194
31	0,397153605704	0,396363583712	1,53430428954	1,43209749639	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,282053291797638	-0,282053291797638	-0,299083143472672	-0,265023440122604	45063,689630625
32	0,396378943102	0,395778450877	1,53152719704	1,429989453768	0,043855730444	0,113736875355	-0,299083143472672	-0,282053291797638	-0,299083143472672	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,7928631019
33	0,395844734249	0,395186859024	1,529420580191	1,427895875588	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,8959050463
34	0,395243021781	0,394597872648	1,527206587087	1,425809731921	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,247993558645248	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45063,9989513426
35	0,394610295143	0,394002471338	1,524824730441	1,423690527032	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45064,1017842014
36	0,393984678137	0,393369602559	1,52249188667	1,421422491232	0,043855730444	0,113736875355	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	-0,265023440122604	-0,265023440122604	-0,282053291797638	-0,265023440122604	45064,2043578588
