TesterID:	Maccor#2						
Channel Number:	45						
TestName:	KAI_Zelltest_regulaer_fix_no_degass_flag.000						
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t						
StartDateTime:	45056,3217502778						
Comment:							
							
							
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	Date
0		3,14727E-7		7,3272E-8	0	0	45057,5719284375
1	0,510002280149	0,435064823542	1,896015231412	1,594260666348	0	0	45058,0023896991
2	0,437869800425	0,434799262392	1,645478712225	1,593716940088	0	0	45058,4072926736
3	0,450273380385	5,35559E-7	1,696560480183	1,726687E-6	0	0	45058,8855119213
4	8,26530352737723E-14	5,18805E-7	3,10369809270201E-13	1,686376E-6	0,046018876135	0,133628696203	45059,1830506713
5	0,440373100744	0,439249009548	1,668090365491	1,611215511203	0,046018876135	0,133628696203	45059,4423575694
6	0,439157716036	0,438046798694	1,662940112069	1,607057504081	0,046018876135	0,133628696203	45059,7076992361
7	0,437807278274	0,437091624625	1,657569325871	1,603669957258	0,046018876135	0,133628696203	45059,9720197107
8	0,436801820021	0,414245018297	1,653544256041	1,492632982775	0,046018876135	0,133628696203	45060,155274294
9	0,414460440276	0,412577502642	1,5759728573	1,486873628836	0,046018876135	0,133628696203	45060,3322889005
10	0,41281835191	0,411787026391	1,569926732998	1,484021153841	0,046018876135	0,133628696203	45060,5085883449
11	0,412012389284	0,32645089191	1,566755244006	1,151107218527	0,046018876135	0,133628696203	45060,6623805324
12	0,326769339777	0,325616483029	1,262693601956	1,149070334677	0,046018876135	0,133628696203	45060,7927462037
13	0,325909014876	0,324624488719	1,259256807788	1,145307256609	0,046018876135	0,133628696203	45060,9226337153
14	0,324924281968	0,427805599217	1,25549615709	1,570658406428	0,046018876135	0,133628696203	45061,1529745949
15	0,42740872885	0,428771742409	1,617964381113	1,574275386932	0,046018876135	0,133628696203	45061,4111110648
16	0,428429805731	5,1605E-7	1,621406743743	1,642073E-6	0,046018876135	0,133628696203	45061,6766185185
17	0,374440608156	0,375604322192	1,425356883437	1,358583873076	0,046018876135	0,133628696203	45061,8182680903
18	0,373998863924	0,374694564691	1,423279843088	1,354930647201	0,046018876135	0,133628696203	45061,9665103704
19	0,37344596683	0,373893206222	1,421074544993	1,351823656633	0,046018876135	0,133628696203	45062,1144899074
20	0,346921409749	0,337188085685	1,348337748117	1,211565772477	0,046018876135	0,133628696203	45062,2346717014
21	0,335435796059	0,324658850996	1,303632053657	1,167127003751	0,046018876135	0,133628696203	45062,3509632986
22	0,323343088619	5,41281E-7	1,257580457003	1,660749E-6	0,046018876135	0,133628696203	45062,4709712616
23	8,26530352737723E-14	0,226477397147	3,09648982404834E-13	0,794436605621	0,047691270709	0,118718937039	45062,7330483796
24	0,397444001089	0,390513735047	1,534684841179	1,409089279251	0,047691270709	0,118718937039	45062,8366691667
25	0,390718429378	0,389613469291	1,511129994263	1,405794611634	0,047691270709	0,118718937039	45062,9390904861
26	0,389704122645	0,388899256364	1,507432814152	1,403447906473	0,047691270709	0,118718937039	45063,0414718634
27	0,388989608049	0,388385074586	1,504622889838	1,401804863673	0,047691270709	0,118718937039	45063,143345162
28	0,388319968798	0,387320804649	1,502202734062	1,397543342783	0,047691270709	0,118718937039	45063,24542625
29	0,38732846031	0,38662847231	1,498642829573	1,394989208712	0,047691270709	0,118718937039	45063,3470902662
30	0,386634198299	0,38613893428	1,496102461143	1,393352556384	0,047691270709	0,118718937039	45063,4487805903
31	0,386159348024	0,385389825027	1,494495719901	1,390712058522	0,047691270709	0,118718937039	45063,550590625
32	0,385326276177	0,384808570947	1,491364880911	1,388729874761	0,047691270709	0,118718937039	45063,6519875926
33	0,384672186068	0,384020674958	1,489097493286	1,38562481347	0,047691270709	0,118718937039	45063,7534178472
34	0,384117068575	0,383863132974	1,486915823533	1,385380354905	0,047691270709	0,118718937039	45063,8547073843
35	0,383834890799	0,383108727782	1,485545657809	1,382813840976	0,047691270709	0,118718937039	45063,955759213
36	0,383039517111	0,382552060652	1,482792910837	1,380687726428	0,047691270709	0,118718937039	45064,0565824306
37	0,382492935913	0,382186545194	1,480715736591	1,379348093285	0,047691270709	0,118718937039	45064,1573321759
38	0,382145762709	0,381585981248	1,479352425338	1,377185550919	0,047691270709	0,118718937039	45064,2582478472
39	0,381564409759	0,380989153642	1,477223952777	1,375135671136	0,047691270709	0,118718937039	45064,3589600926
40	0,380925810755	0,380383323426	1,474845743693	1,372887051447	0,047691270709	0,118718937039	45064,4593401505
41	0,380283890289	0,379964811267	1,472488286178	1,37144502847	0,047691270709	0,118718937039	45064,5594605324
42	0,379916814525	0,379666538718	1,471083623299	1,370397950265	0,047691270709	0,118718937039	45064,6595181713
43	0,379635969229	0,379392774699	1,470042763858	1,369546232966	0,047691270709	0,118718937039	45064,7597527315
44	0,379335965874	0,378956180599	1,468912221295	1,368270810709	0,047691270709	0,118718937039	45064,8599043981
45	0,378901909317	0,378604846919	1,466990450169	1,366820822341	0,047691270709	0,118718937039	45064,9597195949
46	0,378539877529	0,378199286065	1,465578027961	1,365520144755	0,047691270709	0,118718937039	45065,0594787384
47	0,378152406373	0,377805260824	1,464391484225	1,364134255768	0,047691270709	0,118718937039	45065,1591667361
48	0,377682817174	0,377602469481	1,462541615402	1,363406359091	0,047691270709	0,118718937039	45065,2587938773
49	0,377552272587	0,376848275159	1,461922919253	1,360442965344	0,047691270709	0,118718937039	45065,3585034491
50	0,376739102806	0,376438732763	1,459155859744	1,359027502963	0,047691270709	0,118718937039	45065,4578332176
51	0,37640471542	0,376350920271	1,45790157619	1,358896666809	0,047691270709	0,118718937039	45065,5571359375
52	0,376267542016	0,3761584453	1,457299686159	1,358407998159	0,047691270709	0,118718937039	45065,6565526505
53	0,376081728151	0,37564695102	1,456405760756	1,356459353851	0,047691270709	0,118718937039	45065,7556996528
54	0,375568137805	0,375566829925	1,454361596486	1,35633419067	0,047691270709	0,118718937039	45065,8545699421
55	0,375559808784	0,375276229695	1,454362282443	1,355559509437	0,047691270709	0,118718937039	45065,953654838
56	0,375142103422	0,374861616428	1,452589964803	1,353883285977	0,047691270709	0,118718937039	45066,0524578356
57	0,374810956276	0,374591714001	1,451623752712	1,353103017756	0,047691270709	0,118718937039	45066,1512047801
58	0,374460281781	0,374084077498	1,450121806465	1,351080243018	0,047691270709	0,118718937039	45066,2499076273
59	0,374003797736	0,373913604976	1,44854870127	1,350578699014	0,047691270709	0,118718937039	45066,3482592477
60	0,37378708845	0,373455038098	1,44782508514	1,348719629403	0,047691270709	0,118718937039	45066,4468406944
61	0,373434014356	0,373239294816	1,446430975734	1,34801277597	0,047691270709	0,118718937039	45066,5451865278
62	0,373146036305	0,373129523953	1,445460466712	1,347931939137	0,047691270709	0,118718937039	45066,6438098495
63	0,372960716141	0,372819542647	1,444372671332	1,346741437674	0,047691270709	0,118718937039	45066,7417755903
64	0,372823224022	0,372760122957	1,443930614647	1,346863421341	0,047691270709	0,118718937039	45066,8400607639
65	0,372697718693	0,372682678334	1,442940296868	1,347091807259	0,047691270709	0,118718937039	45066,9379533218
66	0,372608113044	0,372472121847	1,442523469402	1,346279759363	0,047691270709	0,118718937039	45067,0358162384
67	0,372357424706	0,372237062549	1,441625251821	1,345314644377	0,047691270709	0,118718937039	45067,1335122569
68	0,372144414379	0,371880560087	1,44087178419	1,344021778453	0,047691270709	0,118718937039	45067,2311544907
69	0,371820192523	0,371445256646	1,439627816608	1,342414805285	0,047691270709	0,118718937039	45067,3289108796
70	0,371286232007	0,371176666073	1,43783124472	1,341443597721	0,047691270709	0,118718937039	45067,4264785532
71	0,371110048835	0,371276073935	1,437118352479	1,342049448676	0,047691270709	0,118718937039	45067,5239222454
72	0,371306338569	0,371299256418	1,437372439599	1,342782990224	0,047691270709	0,118718937039	45067,6211804167
73	0,371185256127	5,61838E-7	1,436646166719	1,804816E-6	0,047691270709	0,118718937039	45067,7254117593
74	1,84379847918415E-13	0,208858479515	6,90816989961784E-13	0,733071479713	0,046564120799	0,1094141379	45067,9730681134
75	0,37825100015	0,372627063013	1,459736972604	1,348905789097	0,046564120799	0,1094141379	45068,0707606481
76	0,372553491709	0,37233390944	1,44046296221	1,347907237048	0,046564120799	0,1094141379	45068,1677096644
77	0,372246634477	0,372097496117	1,439046473149	1,346946501429	0,046564120799	0,1094141379	45068,2644374421
78	0,372007141678	0,371605473833	1,438362146177	1,344988892252	0,046564120799	0,1094141379	45068,3612865509
79	0,371567481922	0,371530488033	1,436807921931	1,344942420407	0,046564120799	0,1094141379	45068,457909537
80	0,371320855973	0,370861491825	1,435887056081	1,341709561779	0,046564120799	0,1094141379	45068,5545131481
81	0,370803111787	0,370732267406	1,434698616782	1,341247736492	0,046564120799	0,1094141379	45068,6515739236
82	0,370701435655	0,370873064095	1,43362354746	1,342491965557	0,046564120799	0,1094141379	45068,7480371296
83	0,370852903521	0,370700099269	1,433989176534	1,342077829536	0,046564120799	0,1094141379	45068,8446365972
84	0,3705900839	0,370517906548	1,432877015559	1,34147664304	0,046564120799	0,1094141379	45068,9409293171
85	0,370407618158	0,370346107975	1,432039954173	1,341047046129	0,046564120799	0,1094141379	45069,0372092477
86	0,370225892729	0,369802316067	1,431548498303	1,338553084999	0,046564120799	0,1094141379	45069,133417037
87	0,369654268282	0,36950004968	1,429854336795	1,337050550374	0,046564120799	0,1094141379	45069,2297831713
88	0,369446765748	0,369214596191	1,429200857639	1,336303021346	0,046564120799	0,1094141379	45069,3263112384
89	0,369037537267	0,368437063621	1,427838263381	1,332734571375	0,046564120799	0,1094141379	45069,4226657176
90	0,368242978576	0,368270392929	1,425669481362	1,331717811887	0,046564120799	0,1094141379	45069,5190638542
91	0,367863800276	0,366519001186	1,423826164213	1,32395851834	0,046564120799	0,1094141379	45069,6154198032
92	0,366429592969	0,366865116703	1,42095089093	1,325376807657	0,046564120799	0,1094141379	45069,7124092824
93	0,366897492601	0,366977499821	1,421457938924	1,326180555081	0,046564120799	0,1094141379	45069,8089755787
94	0,366912442511	0,367014955634	1,421390607102	1,326431808137	0,046564120799	0,1094141379	45069,9054227315
95	0,366988847086	0,367637498505	1,421316215979	1,329755597768	0,046564120799	0,1094141379	45070,0018901157
96	0,367596850154	0,367217722816	1,422661368817	1,328200907803	0,046564120799	0,1094141379	45070,0980499421
